#Motion Sensor Data File Sep 25, 2017 5:44 PM
#Time (s)	Velocity (cm/s)
#0.000	NaN
98.270	17.544
98.280	5.461
98.290	12.771
98.300	5.934
98.310	8.041
98.320	9.331
98.330	6.364
98.340	-0.559
98.350	0.301
98.360	2.494
98.370	-0.559
98.380	-1.849
98.390	-1.806
98.400	-2.709
98.410	-2.279
98.420	-5.676
98.430	-8.729
98.440	-11.739
98.450	-6.966
98.460	-14.319
98.470	-10.836
98.480	-7.009
98.490	-20.339
98.500	-7.826
98.510	-18.189
98.520	-15.136
98.530	-12.599
98.540	-18.189
98.550	-10.836
98.560	-22.059
98.570	-9.116
98.580	-19.909
98.590	-12.599
98.600	-10.836
98.610	-35.819
98.620	13.674
98.630	-19.049
98.640	-21.629
98.650	6.794
98.660	-13.889
98.670	-9.116
98.680	-28.939
98.690	18.361
98.700	1.634
98.710	-7.009
98.720	-1.849
98.730	-0.086
98.740	0.301
98.750	2.021
98.760	5.504
98.770	5.031
98.780	-3.569
98.790	-12.556
98.800	39.431
98.810	4.171
98.820	12.384
98.830	16.211
98.840	4.601
98.850	18.404
98.860	11.051
98.870	12.341
98.880	19.264
98.890	10.191
98.900	19.651
98.910	10.191
98.920	19.694
98.930	9.761
98.940	20.081
98.950	14.964
98.960	9.331
98.970	17.931
98.980	8.084
98.990	14.491
99.000	13.201
99.010	7.611
99.020	10.664
99.030	3.741
99.040	12.341
99.050	6.364
99.060	4.171
99.070	-2.279
99.080	1.204
99.090	0.301
99.100	-0.559
99.110	-1.376
99.120	-2.279
99.130	-1.376
99.140	-5.289
99.150	-5.289
99.160	-10.406
99.170	-6.579
99.180	-11.309
99.190	-16.856
99.200	-6.149
99.210	-12.986
99.220	-19.479
99.230	-7.439
99.240	-19.436
99.250	-10.019
99.260	-15.996
99.270	-18.189
99.280	-9.159
99.290	-21.586
99.300	-8.299
99.310	-21.156
99.320	-7.009
99.330	-18.189
99.340	-15.996
99.350	-4.429
99.360	-18.576
99.370	-10.019
99.380	-1.419
99.390	-34.056
99.400	12.771
99.410	-10.406
99.420	-0.559
99.430	2.021
99.440	-4.386
99.450	-2.709
99.460	0.301
99.470	1.204
99.480	3.311
99.490	4.171
99.500	5.074
99.510	-20.339
99.520	33.841
99.530	10.234
99.540	3.311
99.550	14.921
99.560	11.954
99.570	8.901
99.580	17.071
99.590	-9.116
99.600	35.991
99.610	16.211
99.620	9.761
99.630	22.704
99.640	8.901
99.650	20.511
99.660	8.514
99.670	18.791
99.680	11.911
99.690	10.621
99.700	19.264
99.710	5.461
99.720	12.771
99.730	16.254
99.740	4.601
99.750	7.611
99.760	12.814
99.770	6.321
99.780	3.741
99.790	3.354
99.800	2.451
99.810	1.161
99.820	-0.516
99.830	0.301
99.840	-1.419
99.850	-2.666
99.860	-4.859
99.870	-6.579
99.880	-12.126
99.890	-7.869
99.900	-6.106
99.910	-12.169
99.920	-13.889
99.930	-7.396
99.940	-16.469
99.950	-8.256
99.960	-17.329
99.970	-17.329
99.980	-8.256
99.990	-20.339
100.000	-10.406
100.010	-20.339
100.020	-13.029
100.030	-16.856
100.040	-13.459
100.050	-6.966
100.060	-19.049
100.070	-7.439
100.080	-12.986
100.090	-13.889
100.100	-5.246
100.110	-7.439
100.120	-37.969
100.130	16.684
100.140	-4.859
100.150	-4.859
100.160	2.494
100.170	1.591
100.180	-3.526
100.190	1.591
100.200	3.311
100.210	2.494
100.220	0.301
100.230	-19.909
100.240	33.884
100.250	12.341
100.260	4.171
100.270	-7.396
100.280	32.981
100.290	7.181
100.300	11.481
100.310	14.964
100.320	17.501
100.330	12.341
100.340	13.674
100.350	18.361
100.360	11.911
100.370	17.974
100.380	9.331
100.390	18.791
100.400	14.061
100.410	13.244
100.420	14.061
100.430	10.621
100.440	13.674
100.450	8.471
100.460	11.481
100.470	10.234
100.480	2.021
100.490	10.621
100.500	8.084
100.510	5.461
100.520	2.881
100.530	-2.666
100.540	-0.559
100.550	-0.989
100.560	-1.806
100.570	-2.709
100.580	-2.279
100.590	-3.096
100.600	-6.579
100.610	-9.589
100.620	-8.686
100.630	-10.879
100.640	-14.706
100.650	-4.859
100.660	-16.469
100.670	-15.996
100.680	-7.439
100.690	-20.726
100.700	-8.299
100.710	-20.769
100.720	-15.566
100.730	-9.589
100.740	-24.596
100.750	-2.709
100.760	-19.479
100.770	-8.256
100.780	-19.909
100.790	-13.846
100.800	-5.289
100.810	-18.189
100.820	-9.546
100.830	-3.999
100.840	-12.986
100.850	-6.579
100.860	-27.649
100.870	17.114
100.880	1.591
100.890	-3.569
100.900	-3.096
100.910	-0.129
100.920	1.634
100.930	3.311
100.940	2.021
100.950	5.934
100.960	-17.329
100.970	35.131
100.980	6.794
100.990	8.041
101.000	12.341
101.010	10.191
101.020	12.384
101.030	16.641
101.040	8.471
101.050	18.834
101.060	6.751
101.070	20.081
101.080	16.254
101.090	12.771
101.100	20.511
101.110	9.331
101.120	18.834
101.130	7.611
101.140	16.211
101.150	15.824
101.160	7.611
101.170	14.491
101.180	8.944
101.190	10.191
101.200	8.901
101.210	4.214
101.220	10.621
101.230	5.461
101.240	3.354
101.250	-0.129
101.260	-1.419
101.270	-0.516
101.280	-0.989
101.290	-1.849
101.300	0.344
101.310	-4.429
101.320	-7.009
101.330	-8.686
101.340	-6.149
101.350	-9.976
101.360	-17.329
101.370	-8.729
101.380	-7.826
101.390	-19.479
101.400	-7.396
101.410	-13.459
101.420	-18.619
101.430	-8.686
101.440	-18.189
101.450	-12.556
101.460	-15.609
101.470	-17.759
101.480	-10.836
101.490	-37.109
101.500	8.944
101.510	-18.189
101.520	-5.719
101.530	-9.116
101.540	-18.619
101.550	-1.419
101.560	-8.686
101.570	-37.539
101.580	16.684
101.590	-3.999
101.600	-6.579
101.610	1.204
101.620	1.591
101.630	0.731
101.640	2.494
101.650	-0.129
101.660	-0.129
101.670	-20.296
101.680	4.171
101.690	37.281
101.700	7.654
101.710	3.741
101.720	10.191
101.730	14.964
101.740	7.181
101.750	20.511
101.760	7.224
101.770	16.641
101.780	12.341
101.790	13.244
101.800	19.651
101.810	9.761
101.820	18.361
101.830	8.944
101.840	15.351
101.850	18.361
101.860	6.794
101.870	18.361
101.880	11.481
101.890	5.934
101.900	14.921
101.910	10.191
101.920	3.354
101.930	8.041
101.940	9.331
101.950	7.224
101.960	3.741
101.970	2.021
101.980	2.924
101.990	1.591
102.000	-0.989
102.010	-1.806
102.020	-2.709
102.030	-3.569
102.040	-6.106
102.050	-10.879
102.060	-8.299
102.070	-3.956
102.080	-10.019
102.090	-13.416
102.100	-6.149
102.110	-15.179
102.120	-13.416
102.130	-10.019
102.140	-18.576
102.150	-8.299
102.160	-19.479
102.170	-13.416
102.180	-11.309
102.190	-20.296
102.200	-6.579
102.210	-19.479
102.220	-10.836
102.230	-13.029
102.240	-17.286
102.250	-4.429
102.260	-17.329
102.270	-13.416
102.280	-2.279
102.290	-6.966
102.300	-31.949
102.310	14.491
102.320	-24.596
102.330	15.781
102.340	0.301
102.350	0.774
102.360	0.301
102.370	0.731
102.380	1.204
102.390	0.301
102.400	-18.146
102.410	9.331
102.420	35.561
102.430	3.741
102.440	9.374
102.450	9.331
102.460	14.491
102.470	9.374
102.480	15.351
102.490	11.481
102.500	17.114
102.510	7.611
102.520	17.501
102.530	10.664
102.540	19.651
102.550	16.211
102.560	10.621
102.570	17.544
102.580	9.761
102.590	14.061
102.600	16.254
102.610	8.471
102.620	12.341
102.630	12.384
102.640	9.761
102.650	6.321
102.660	3.784
102.670	10.191
102.680	7.611
102.690	3.784
102.700	2.451
102.710	-0.989
102.720	-0.946
102.730	-0.989
102.740	-0.559
102.750	-2.236
102.760	-4.859
102.770	-3.999
102.780	-7.826
102.790	-7.439
102.800	-9.116
102.810	-16.469
102.820	-10.449
102.830	-6.106
102.840	-19.049
102.850	-9.546
102.860	-11.739
102.870	-19.479
102.880	-8.256
102.890	-18.619
102.900	-11.696
102.910	-17.329
102.920	-15.179
102.930	-7.396
102.940	-20.769
102.950	-7.396
102.960	-19.049
102.970	-12.599
102.980	-4.816
102.990	-19.049
103.000	-6.536
103.010	-5.719
103.020	-10.019
103.030	-7.396
103.040	-26.789
103.050	-7.009
103.060	21.844
103.070	1.161
103.080	0.301
103.090	-0.946
103.100	-0.129
103.110	3.354
103.120	3.741
103.130	-19.479
103.140	29.584
103.150	13.201
103.160	1.161
103.170	11.911
103.180	15.394
103.190	5.891
103.200	14.921
103.210	14.104
103.220	3.741
103.230	25.241
103.240	6.794
103.250	20.511
103.260	9.761
103.270	14.964
103.280	20.081
103.290	8.471
103.300	18.361
103.310	8.944
103.320	11.911
103.330	18.791
103.340	5.934
103.350	12.771
103.360	14.491
103.370	4.214
103.380	8.041
103.390	9.331
103.400	7.224
103.410	3.741
103.420	4.171
103.430	2.494
103.440	0.731
103.450	0.731
103.460	-1.806
103.470	-2.709
103.480	-3.999
103.490	-5.246
103.500	-10.019
103.510	-9.116
103.520	-6.579
103.530	-6.579
103.540	-15.996
103.550	-5.719
103.560	-15.609
103.570	-13.416
103.580	-7.439
103.590	-20.726
103.600	-8.729
103.610	-18.189
103.620	-13.846
103.630	-8.729
103.640	-19.436
103.650	-10.019
103.660	-19.479
103.670	-13.846
103.680	-6.579
103.690	-19.866
103.700	-4.859
103.710	-13.029
103.720	-13.416
103.730	-6.149
103.740	-5.246
103.750	-15.179
103.760	-4.859
103.770	-4.386
103.780	-5.719
103.790	0.301
103.800	1.634
103.810	0.731
103.820	1.204
103.830	0.731
103.840	-0.129
103.850	-16.426
103.860	31.691
103.870	11.911
103.880	1.204
103.890	9.761
103.900	14.491
103.910	9.331
103.920	13.244
103.930	13.631
103.940	9.331
103.950	18.404
103.960	6.321
103.970	19.221
103.980	13.674
103.990	11.911
104.000	18.791
104.010	11.094
104.020	18.361
104.030	10.191
104.040	11.911
104.050	16.684
104.060	6.751
104.070	14.491
104.080	11.954
104.090	4.601
104.100	9.331
104.110	6.364
104.120	8.901
104.130	7.181
104.140	2.924
104.150	3.311
104.160	1.161
104.170	0.344
104.180	-0.989
104.190	-2.279
104.200	-3.526
104.210	-5.289
104.220	-6.149
104.230	-12.556
104.240	-7.009
104.250	-3.956
104.260	-12.599
104.270	-11.739
104.280	-8.686
104.290	-16.899
104.300	-9.116
104.310	-17.759
104.320	-12.599
104.330	-11.696
104.340	-17.759
104.350	-12.126
104.360	-16.469
104.370	-13.889
104.380	-14.276
104.390	-14.319
104.400	-7.396
104.410	-17.759
104.420	-11.739
104.430	-6.536
104.440	-16.039
104.450	-11.266
104.460	-3.999
104.470	-5.289
104.480	-8.256
104.490	-28.079
104.500	-6.966
104.510	20.941
104.520	0.301
104.530	-0.516
104.540	0.301
104.550	1.161
104.560	2.494
104.570	-19.479
104.580	8.041
104.590	32.594
104.600	5.031
104.610	7.611
104.620	8.944
104.630	11.481
104.640	10.191
104.650	16.684
104.660	8.041
104.670	15.781
104.680	15.781
104.690	8.514
104.700	20.511
104.710	7.611
104.720	17.974
104.730	15.351
104.740	9.331
104.750	20.554
104.760	8.041
104.770	16.641
104.780	11.481
104.790	8.084
104.800	14.491
104.810	8.901
104.820	7.654
104.830	9.331
104.840	2.021
104.850	8.084
104.860	7.181
104.870	3.741
104.880	1.634
104.890	1.161
104.900	-0.989
104.910	-1.806
104.920	-3.139
104.930	-3.096
104.940	-4.859
104.950	-7.439
104.960	-8.686
104.970	-7.009
104.980	-13.459
104.990	-11.696
105.000	-5.289
105.010	-16.856
105.020	-13.889
105.030	-7.869
105.040	-17.286
105.050	-8.729
105.060	-16.856
105.070	-15.609
105.080	-10.449
105.090	-18.576
105.100	-9.589
105.110	-19.866
105.120	-13.029
105.130	-7.869
105.140	-17.286
105.150	-3.999
105.160	-11.696
105.170	-15.609
105.180	-7.869
105.190	-3.956
105.200	-7.439
105.210	-9.116
105.220	-25.069
105.230	-7.009
105.240	19.264
105.250	1.161
105.260	-0.129
105.270	2.064
105.280	0.301
105.290	-19.479
105.300	4.644
105.310	33.841
105.320	7.611
105.330	2.494
105.340	10.191
105.350	16.641
105.360	2.494
105.370	12.771
105.380	19.651
105.390	5.074
105.400	18.361
105.410	8.041
105.420	15.781
105.430	18.834
105.440	8.901
105.450	17.501
105.460	10.234
105.470	13.631
105.480	18.791
105.490	7.654
105.500	17.501
105.510	11.051
105.520	6.364
105.530	15.351
105.540	8.901
105.550	3.784
105.560	6.321
105.570	7.611
105.580	6.321
105.590	4.644
105.600	1.591
105.610	2.924
105.620	0.731
105.630	-0.559
105.640	-2.666
105.650	-3.139
105.660	-6.149
105.670	-9.976
105.680	-6.579
105.690	-4.859
105.700	-6.536
105.710	-16.039
105.720	-6.966
105.730	-10.449
105.740	-16.039
105.750	-6.966
105.760	-18.619
105.770	-9.976
105.780	-16.469
105.790	-12.599
105.800	-11.696
105.810	-19.049
105.820	-13.846
105.830	-11.309
105.840	-12.169
105.850	-10.406
105.860	-16.899
105.870	-12.986
105.880	-5.289
105.890	-16.899
105.900	-14.706
105.910	1.161
105.920	-4.816
105.930	-13.029
105.940	-3.139
105.950	-25.456
105.960	-3.999
105.970	14.061
105.980	5.934
105.990	1.161
106.000	-11.696
106.010	-7.009
106.020	4.601
106.030	33.411
106.040	7.654
106.050	2.021
106.060	11.051
106.070	10.234
106.080	12.341
106.090	8.901
106.100	14.104
106.110	8.901
106.120	17.071
106.130	12.384
106.140	10.621
106.150	17.931
106.160	10.234
106.170	17.931
106.180	8.471
106.190	17.501
106.200	15.824
106.210	8.901
106.220	15.351
106.230	11.524
106.240	8.901
106.250	11.481
106.260	10.664
106.270	8.471
106.280	6.321
106.290	6.364
106.300	5.891
106.310	6.321
106.320	2.924
106.330	1.591
106.340	0.301
106.350	-0.516
106.360	-1.849
106.370	-3.139
106.380	-3.526
106.390	-6.149
106.400	-9.116
106.410	-6.579
106.420	-5.719
106.430	-9.976
106.440	-13.029
106.450	-6.579
106.460	-17.286
106.470	-10.449
106.480	-10.406
106.490	-18.189
106.500	-8.729
106.510	-19.866
106.520	-9.159
106.530	-15.996
106.540	-15.609
106.550	-8.299
106.560	-19.866
106.570	-11.309
106.580	-11.266
106.590	-16.039
106.600	-6.579
106.610	-10.406
106.620	-13.029
106.630	-7.826
106.640	-3.999
106.650	-9.159
106.660	-8.256
106.670	-25.499
106.680	-4.386
106.690	18.791
106.700	1.161
106.710	0.344
106.720	1.161
106.730	1.591
106.740	-6.536
106.750	-6.149
106.760	30.401
106.770	7.224
106.780	3.311
106.790	10.191
106.800	14.534
106.810	4.601
106.820	13.201
106.830	17.501
106.840	5.074
106.850	18.791
106.860	11.051
106.870	11.954
106.880	20.941
106.890	8.471
106.900	17.974
106.910	8.901
106.920	13.631
106.930	18.834
106.940	6.321
106.950	16.641
106.960	11.051
106.970	7.224
106.980	14.921
106.990	9.761
107.000	3.784
107.010	8.471
107.020	5.461
107.030	5.074
107.040	5.461
107.050	3.741
107.060	1.204
107.070	-0.129
107.080	-0.129
107.090	-2.666
107.100	-3.139
107.110	-4.816
107.120	-10.449
107.130	-7.009
107.140	-6.536
107.150	-6.579
107.160	-12.599
107.170	-6.536
107.180	-13.459
107.190	-12.986
107.200	-7.439
107.210	-19.479
107.220	-9.546
107.230	-13.889
107.240	-15.566
107.250	-11.309
107.260	-19.006
107.270	-13.889
107.280	-8.299
107.290	-17.716
107.300	-8.299
107.310	-16.426
107.320	-22.489
107.330	3.741
107.340	-13.846
107.350	-13.459
107.360	-1.849
107.370	-5.676
107.380	-6.149
107.390	-7.826
107.400	-7.439
107.410	-20.769
107.420	-1.376
107.430	0.731
107.440	-0.559
107.450	0.344
107.460	0.731
107.470	5.031
107.480	33.884
107.490	8.471
107.500	-0.989
107.510	11.954
107.520	12.771
107.530	8.471
107.540	8.944
107.550	16.641
107.560	8.041
107.570	16.254
107.580	12.341
107.590	8.471
107.600	19.221
107.610	7.224
107.620	17.071
107.630	17.071
107.640	8.514
107.650	19.221
107.660	7.611
107.670	11.954
107.680	17.501
107.690	4.601
107.700	10.664
107.710	14.491
107.720	4.601
107.730	6.794
107.740	6.751
107.750	6.321
107.760	6.794
107.770	3.311
107.780	1.591
107.790	0.344
107.800	-0.129
107.810	-1.849
107.820	-3.526
107.830	-7.869
107.840	-7.869
107.850	-5.246
107.860	-2.279
107.870	-6.966
107.880	-15.179
107.890	-9.589
107.900	-6.536
107.910	-14.319
107.920	-12.126
107.930	-13.459
107.940	-13.029
107.950	-12.986
107.960	-13.889
107.970	-13.846
107.980	-16.899
107.990	-11.739
108.000	-13.416
108.010	-13.889
108.020	-12.126
108.030	-11.309
108.040	-14.749
108.050	-8.256
108.060	-8.729
108.070	-12.986
108.080	-8.299
108.090	-4.859
108.100	-3.956
108.110	-7.869
108.120	-8.729
108.130	-25.886
108.140	19.651
108.150	2.494
108.160	-0.129
108.170	1.161
108.180	-3.096
108.190	-16.469
108.200	9.331
108.210	32.594
108.220	2.451
108.230	7.611
108.240	11.094
108.250	11.481
108.260	5.461
108.270	18.361
108.280	9.804
108.290	8.041
108.300	19.651
108.310	7.654
108.320	18.361
108.330	12.341
108.340	11.954
108.350	18.791
108.360	8.041
108.370	17.544
108.380	13.201
108.390	8.041
108.400	16.641
108.410	9.804
108.420	7.181
108.430	14.491
108.440	9.374
108.450	4.171
108.460	9.331
108.470	3.354
108.480	4.171
108.490	6.751
108.500	3.354
108.510	1.161
108.520	-0.129
108.530	-1.376
108.540	-1.849
108.550	-2.236
108.560	-6.149
108.570	-9.159
108.580	-5.676
108.590	-4.859
108.600	-7.869
108.610	-14.276
108.620	-6.149
108.630	-14.706
108.640	-13.889
108.650	-6.579
108.660	-20.296
108.670	-7.009
108.680	-13.846
108.690	-15.609
108.700	-10.019
108.710	-19.436
108.720	-14.319
108.730	-10.406
108.740	-13.459
108.750	-9.159
108.760	-15.566
108.770	-15.609
108.780	-3.956
108.790	-11.739
108.800	-11.739
108.810	-5.246
108.820	-7.439
108.830	-4.386
108.840	-7.009
108.850	-4.859
108.860	-27.176
108.870	-1.419
108.880	7.611
108.890	15.394
108.900	-15.609
108.910	-3.096
108.920	8.471
108.930	29.111
108.940	5.031
108.950	3.354
108.960	11.481
108.970	13.631
108.980	5.504
108.990	9.761
109.000	16.641
109.010	5.504
109.020	13.631
109.030	19.221
109.040	5.934
109.050	17.071
109.060	11.051
109.070	13.244
109.080	19.651
109.090	7.611
109.100	16.211
109.110	11.524
109.120	9.331
109.130	18.361
109.140	5.504
109.150	9.331
109.160	14.491
109.170	8.514
109.180	2.451
109.190	5.461
109.200	7.224
109.210	7.181
109.220	3.311
109.230	0.774
109.240	1.161
109.250	-0.559
109.260	-0.946
109.270	-5.289
109.280	-6.579
109.290	-6.106
109.300	-4.859
109.310	-2.236
109.320	-7.439
109.330	-14.749
109.340	-9.546
109.350	-5.289
109.360	-14.276
109.370	-12.169
109.380	-13.459
109.390	-12.556
109.400	-11.739
109.410	-16.426
109.420	-10.019
109.430	-18.619
109.440	-13.846
109.450	-6.579
109.460	-15.566
109.470	-13.029
109.480	-11.739
109.490	-12.126
109.500	-10.019
109.510	-9.116
109.520	-13.459
109.530	-10.879
109.540	-3.096
109.550	-4.859
109.560	-6.149
109.570	-3.956
109.580	-7.009
109.590	-24.166
109.600	-1.419
109.610	0.301
109.620	0.344
109.630	1.591
109.640	6.751
109.650	30.444
109.660	7.611
109.670	-0.559
109.680	11.524
109.690	12.771
109.700	8.901
109.710	5.074
109.720	16.211
109.730	8.041
109.740	12.384
109.750	17.071
109.760	7.611
109.770	18.361
109.780	12.384
109.790	10.621
109.800	18.791
109.810	10.234
109.820	12.341
109.830	17.071
109.840	6.364
109.850	16.641
109.860	11.051
109.870	5.934
109.880	14.061
109.890	9.331
109.900	2.924
109.910	8.471
109.920	8.901
109.930	5.074
109.940	0.731
109.950	4.171
109.960	2.064
109.970	-0.129
109.980	-0.989
109.990	-2.666
110.000	-7.009
110.010	-7.009
110.020	-6.106
110.030	-4.859
110.040	-2.279
110.050	-9.116
110.060	-14.319
110.070	-9.546
110.080	-7.869
110.090	-16.039
110.100	-12.126
110.110	-10.879
110.120	-13.416
110.130	-16.469
110.140	-9.159
110.150	-18.146
110.160	-7.869
110.170	-15.996
110.180	-16.039
110.190	-13.846
110.200	-11.309
110.210	-10.449
110.220	-13.846
110.230	-7.869
110.240	-7.869
110.250	-24.166
110.260	5.031
110.270	-3.096
110.280	-5.289
110.290	-10.019
110.300	-28.466
110.310	-2.279
110.320	3.784
110.330	17.501
110.340	0.731
110.350	-12.986
110.360	-5.289
110.370	7.181
110.380	30.444
110.390	5.461
110.400	-13.889
110.410	27.864
110.420	13.631
110.430	5.461
110.440	10.234
110.450	16.641
110.460	7.611
110.470	10.621
110.480	20.554
110.490	6.321
110.500	18.361
110.510	8.944
110.520	13.631
110.530	20.511
110.540	7.224
110.550	15.781
110.560	11.481
110.570	8.514
110.580	17.501
110.590	5.461
110.600	10.191
110.610	14.964
110.620	7.611
110.630	2.021
110.640	8.084
110.650	7.611
110.660	2.881
110.670	1.204
110.680	2.881
110.690	1.591
110.700	-0.086
110.710	-2.279
110.720	-5.676
110.730	-5.289
110.740	-5.719
110.750	-3.956
110.760	-2.709
110.770	-8.299
110.780	-12.126
110.790	-10.449
110.800	-7.826
110.810	-12.169
110.820	-10.879
110.830	-14.276
110.840	-11.739
110.850	-12.556
110.860	-15.179
110.870	-10.449
110.880	-18.146
110.890	-12.169
110.900	-13.416
110.910	-14.319
110.920	-10.879
110.930	-13.846
110.940	-12.169
110.950	-6.966
110.960	-10.019
110.970	-12.169
110.980	-9.546
110.990	-4.429
111.000	-3.526
111.010	-6.149
111.020	-5.289
111.030	-26.746
111.040	-7.439
111.050	1.204
111.060	0.301
111.070	0.301
111.080	2.064
111.090	22.661
111.100	15.351
111.110	5.031
111.120	-15.566
111.130	27.391
111.140	12.771
111.150	7.224
111.160	-8.299
111.170	32.551
111.180	10.234
111.190	-11.739
111.200	36.421
111.210	8.084
111.220	15.351
111.230	17.501
111.240	8.514
111.250	16.211
111.260	10.191
111.270	11.524
111.280	20.081
111.290	5.461
111.300	12.341
111.310	16.684
111.320	2.881
111.330	10.191
111.340	13.674
111.350	7.611
111.360	0.301
111.370	7.224
111.380	7.181
111.390	5.891
111.400	2.494
111.410	-0.129
111.420	-1.419
111.430	-3.096
111.440	-3.999
111.450	-3.956
111.460	-4.859
111.470	-2.709
111.480	-3.096
111.490	-7.869
111.500	-13.889
111.510	-8.686
111.520	-4.859
111.530	-12.126
111.540	-14.319
111.550	-9.589
111.560	-13.416
111.570	-14.749
111.580	-13.416
111.590	-10.879
111.600	-19.909
111.610	-5.676
111.620	-16.039
111.630	-12.126
111.640	-16.899
111.650	-11.309
111.660	-6.966
111.670	-16.469
111.680	-7.826
111.690	-5.289
111.700	-15.179
111.710	-6.106
111.720	-6.579
111.730	-0.946
111.740	-3.139
111.750	-9.589
111.760	-27.176
111.770	-2.709
111.780	0.301
111.790	0.774
111.800	1.591
111.810	4.644
111.820	28.681
111.830	8.041
111.840	2.451
111.850	6.794
111.860	11.911
111.870	11.051
111.880	5.504
111.890	13.201
111.900	14.921
111.910	6.364
111.920	14.491
111.930	12.771
111.940	8.944
111.950	18.791
111.960	8.901
111.970	15.824
111.980	17.071
111.990	7.181
112.000	17.071
112.010	8.944
112.020	10.621
112.030	16.641
112.040	5.504
112.050	9.331
112.060	13.631
112.070	9.804
112.080	2.021
112.090	7.181
112.100	8.084
112.110	5.031
112.120	0.301
112.130	2.064
112.140	2.021
112.150	-0.559
112.160	-2.236
112.170	-7.009
112.180	-3.526
112.190	-6.579
112.200	-4.429
112.210	-1.806
112.220	-8.299
112.230	-13.889
112.240	-8.686
112.250	-6.149
112.260	-14.276
112.270	-12.169
112.280	-10.879
112.290	-14.276
112.300	-13.029
112.310	-12.556
112.320	-10.449
112.330	-19.479
112.340	-11.266
112.350	-14.749
112.360	-9.546
112.370	-14.749
112.380	-12.169
112.390	-8.256
112.400	-13.889
112.410	-6.536
112.420	-9.159
112.430	-31.476
112.440	13.631
112.450	-6.149
112.460	-2.666
112.470	-4.859
112.480	-25.929
112.490	-9.116
112.500	-0.989
112.510	1.161
112.520	4.214
112.530	2.451
112.540	22.661
112.550	10.664
112.560	5.031
112.570	-11.309
112.580	23.564
112.590	12.771
112.600	7.611
112.610	-13.846
112.620	32.981
112.630	12.771
112.640	3.784
112.650	20.081
112.660	10.621
112.670	13.244
112.680	16.641
112.690	11.911
112.700	10.664
112.710	17.501
112.720	8.901
112.730	17.931
112.740	6.364
112.750	11.911
112.760	17.501
112.770	3.354
112.780	9.331
112.790	14.061
112.800	7.654
112.810	0.301
112.820	6.321
112.830	5.504
112.840	5.891
112.850	3.311
112.860	0.774
112.870	0.301
112.880	-3.569
112.890	-4.386
112.900	-4.429
112.910	-4.386
112.920	-3.139
112.930	-1.849
112.940	-8.256
112.950	-13.459
112.960	-10.449
112.970	-4.386
112.980	-10.449
112.990	-15.136
113.000	-10.449
113.010	-11.309
113.020	-12.986
113.030	-16.469
113.040	-9.976
113.050	-17.329
113.060	-8.729
113.070	-12.556
113.080	-17.329
113.090	-10.406
113.100	-10.449
113.110	-11.739
113.120	-13.846
113.130	-7.439
113.140	-7.826
113.150	-11.739
113.160	-10.019
113.170	-3.096
113.180	-3.999
113.190	-4.816
113.200	-3.569
113.210	-7.009
113.220	-23.736
113.230	-1.419
113.240	0.301
113.250	4.214
113.260	26.101
113.270	9.331
113.280	5.074
113.290	-0.989
113.300	7.611
113.310	11.524
113.320	10.191
113.330	5.031
113.340	13.244
113.350	14.491
113.360	6.751
113.370	16.254
113.380	8.041
113.390	14.921
113.400	17.974
113.410	5.461
113.420	16.211
113.430	19.221
113.440	7.224
113.450	16.211
113.460	9.761
113.470	9.374
113.480	17.071
113.490	5.461
113.500	8.514
113.510	14.061
113.520	8.471
113.530	0.344
113.540	8.041
113.550	7.611
113.560	5.074
113.570	0.731
113.580	1.161
113.590	0.344
113.600	-0.989
113.610	-3.139
113.620	-3.956
113.630	-4.859
113.640	-3.096
113.650	-0.989
113.660	-5.719
113.670	-9.116
113.680	-14.319
113.690	-7.396
113.700	-7.439
113.710	-16.469
113.720	-11.696
113.730	-8.299
113.740	-16.426
113.750	-13.459
113.760	-9.589
113.770	-15.136
113.780	-11.309
113.790	-16.426
113.800	-14.319
113.810	-8.729
113.820	-11.696
113.830	-12.169
113.840	-13.846
113.850	-9.589
113.860	-7.439
113.870	-11.696
113.880	-10.449
113.890	-5.676
113.900	-0.989
113.910	-4.859
113.920	-4.386
113.930	-8.299
113.940	-24.639
113.950	-1.806
113.960	-0.129
113.970	1.204
113.980	4.171
113.990	28.251
114.000	8.901
114.010	0.774
114.020	-6.149
114.030	22.661
114.040	12.814
114.050	5.461
114.060	7.611
114.070	17.974
114.080	6.751
114.090	11.051
114.100	17.974
114.110	6.751
114.120	16.211
114.130	11.094
114.140	13.631
114.150	17.931
114.160	5.504
114.170	14.921
114.180	17.071
114.190	5.461
114.200	15.394
114.210	12.341
114.220	4.171
114.230	11.094
114.240	13.201
114.250	5.031
114.260	4.644
114.270	7.181
114.280	2.021
114.290	2.494
114.300	1.161
114.310	0.301
114.320	0.344
114.330	-2.279
114.340	-1.806
114.350	-3.569
114.360	-4.429
114.370	-3.526
114.380	-2.279
114.390	-7.439
114.400	-13.416
114.410	-7.869
114.420	-7.396
114.430	-12.599
114.440	-10.019
114.450	-12.556
114.460	-13.459
114.470	-8.256
114.480	-19.049
114.490	-10.019
114.500	-15.136
114.510	-12.169
114.520	-10.836
114.530	-16.039
114.540	-13.889
114.550	-6.966
114.560	-13.889
114.570	-12.126
114.580	-5.289
114.590	-10.019
114.600	-12.556
114.610	-8.299
114.620	-4.386
114.630	-4.429
114.640	-3.139
